11
1
6
12
1
4
16
5
13
13
1
4
3
1
13
13
1
4
1
3
13
1
3
13
1
3
13
13
7
4
6
1
13
1
4
1
4
13
5
6
2
7
16
4
1
11
13
1
4
1
16
6
1
4
1
2
15
4
6
5
3
16
9
7
11
16
10
3
13
14
3
5
2
9
11
3
3
12
4
13
16
1
6
7
15
3
1
5
1
5
6
13
1
3
13
5
12
1
13
4
13
1
4
5
6
13
2
15
5
6
12
9
3
7
1
4
16
13
1
13
3
13
3
1
15
1
6
4
13
16
1
7
4
5
2
7
13
11
6
12
2
4
1
7
6
11
1
3
3
1
1
3
13
1
4
13
1
12
3
6
13
3
1
1
3
11
5
13
1
3
3
3
1
1
3
5
6
15
2
16
4
11
5
1
5
13
1
3
13
1
3
13
1
11
4
3
3
1
1
3
13
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
4
5
5
5
5
5
5
5
5
5
5
5
5
5
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
6
7
7
7
7
7
7
7
7
7
7
7
7
7
9
9
9
9
10
10
10
10
10
10
10
10
11
11
11
13
13
13
13
12
12
12
12
15
15
15
15
16
